"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Toll Like Receptor TLR6:TLR2 Cascade",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.247524752475248,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.0297029702970297,0.98019801980198,0.772277227722772,0.435643564356436,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0297029702970297,0.930693069306931,0.584158415841584,0.287128712871287,0.237623762376238,0.108910891089109,0.524752475247525,0.415841584158416,1,0.455445544554455,0.683168316831683,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0495049504950495,0.841584158415842,0.158415841584158,0.0099009900990099,0.0792079207920792,0.0099009900990099,0.099009900990099,0.841584158415842,0.841584158415842,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.930693069306931,0.900990099009901,0.0099009900990099,0.0198019801980198,0.0792079207920792,0.0198019801980198,0.0495049504950495,1,0.336633663366337,1,1,0.930693069306931
"Reactome Toll-like Receptor Cascades",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0891089108910891,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0297029702970297,0.0099009900990099,0.0297029702970297,0.99009900990099,0.485148514851485,0.267326732673267,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.0099009900990099,0.0297029702970297,0.97029702970297,0.712871287128713,0.178217821782178,0.0396039603960396,0.108910891089109,0.544554455445545,0.336633663366337,1,0.683168316831683,0.623762376237624,0.0099009900990099,0.0297029702970297,0.0198019801980198,0.0099009900990099,0.0495049504950495,0.95049504950495,0.198019801980198,0.0495049504950495,0.099009900990099,0.0099009900990099,0.0792079207920792,0.97029702970297,0.316831683168317,0.0198019801980198,0.0099009900990099,0.0396039603960396,0.841584158415842,0.940594059405941,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.0198019801980198,0.0198019801980198,1,0.287128712871287,1,0.227722772277228,0.287128712871287
"Reactome Transcriptional regulation by small RNAs",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.574257425742574,0.237623762376238,0.386138613861386,1,0.0396039603960396,0.0495049504950495,0.198019801980198,0.0099009900990099,0.0198019801980198,0.940594059405941,0.653465346534653,0.287128712871287,1,0.217821782178218,0.0891089108910891,0.108910891089109,0.0891089108910891,0.287128712871287,0.326732673267327,0.277227722772277,1,0.0099009900990099,0.0891089108910891,0.0099009900990099,0.663366336633663,0.306930693069307,0.0396039603960396,1,0.356435643564356,0.0099009900990099,0.455445544554455,0.267326732673267,0.673267326732673,1,0.217821782178218,0.118811881188119,0.544554455445545,1,1,0.0792079207920792,1,0.247524752475248,1,0.613861386138614,0.128712871287129,1,0.405940594059406,0.0198019801980198,1,1,0.425742574257426
"Reactome Translation initiation complex formation",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.277227722772277,0.0099009900990099,0.0099009900990099,0.99009900990099,0.95049504950495,0.099009900990099,1,0.702970297029703,0.148514851485149,0.237623762376238,0.0099009900990099,0.0099009900990099,1,0.95049504950495,0.099009900990099,1,0.277227722772277,0.0594059405940594,0.247524752475248,0.356435643564356,1,0.148514851485149,0.128712871287129,1,0.841584158415842,0.207920792079208,0.0099009900990099,0.920792079207921,0.910891089108911,0.158415841584158,1,0.425742574257426,0.0792079207920792,0.99009900990099,0.792079207920792,0.0693069306930693,0.396039603960396,0.851485148514851,0.455445544554455,0.0495049504950495,0.544554455445545,1,1,1,0.168316831683168,1,0.95049504950495,0.96039603960396,1,0.702970297029703,0.792079207920792,1,1,0.821782178217822
"Reactome Translocation of SLC2A4 (GLUT4) to the plasma membrane",1,1,1,1,1,1,1,1,1,1,1,0.0198019801980198,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.425742574257426,0.0099009900990099,0.099009900990099,0.306930693069307,0.702970297029703,0.0099009900990099,0.207920792079208,0.0198019801980198,0.0099009900990099,0.524752475247525,0.108910891089109,0.0099009900990099,0.168316831683168,0.475247524752475,0.128712871287129,0.207920792079208,0.0198019801980198,0.732673267326733,0.0099009900990099,0.138613861386139,1,0.168316831683168,0.0099009900990099,0.0099009900990099,0.435643564356436,0.277227722772277,0.0495049504950495,0.188118811881188,0.693069306930693,0.0396039603960396,0.574257425742574,0.0594059405940594,0.0198019801980198,0.524752475247525,0.891089108910891,0.0297029702970297,0.198019801980198,0.0396039603960396,1,0.851485148514851,0.158415841584158,0.772277227722772,1,0.138613861386139,0.0198019801980198,0.188118811881188,0.821782178217822,0.138613861386139,1,0.0792079207920792,0.623762376237624
"Reactome Translocation of ZAP-70 to Immunological synapse",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.376237623762376,0.0099009900990099,0.168316831683168,0.643564356435644,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.861386138613861,0.0198019801980198,0.336633663366337,0.0099009900990099,0.0792079207920792,0.683168316831683,0.0099009900990099,0.0099009900990099,1,0.267326732673267,0.0198019801980198,0.267326732673267,0.336633663366337,1,0.267326732673267,0.396039603960396,1,0.158415841584158,0.108910891089109,0.0891089108910891,0.801980198019802,0.0099009900990099,0.0099009900990099,1,0.495049504950495,0.0297029702970297,0.564356435643564,0.0396039603960396,0.158415841584158,1,0.762376237623762,0.0792079207920792,0.544554455445545,0.782178217821782,1,0.504950495049505,0.811881188118812,0.0099009900990099,0.0495049504950495,0.227722772277228,0.0198019801980198,1,0.207920792079208,0.0198019801980198,1,1,0.287128712871287
"Reactome Transport of Mature Transcript to Cytoplasm",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0099009900990099,0.930693069306931,0.217821782178218,0.376237623762376,1,0.108910891089109,0.0099009900990099,0.306930693069307,0.0099009900990099,0.0099009900990099,0.98019801980198,0.564356435643564,0.465346534653465,1,0.633663366336634,0.0495049504950495,0.0495049504950495,0.0198019801980198,1,0.326732673267327,0.415841584158416,1,0.128712871287129,0.138613861386139,0.0099009900990099,1,0.188118811881188,0.178217821782178,1,0.178217821782178,0.0099009900990099,0.920792079207921,0.108910891089109,0.742574257425743,1,0.356435643564356,0.0792079207920792,0.306930693069307,0.782178217821782,1,0.99009900990099,1,0.108910891089109,1,0.811881188118812,0.613861386138614,1,0.475247524752475,0.0198019801980198,1,1,0.792079207920792
"Reactome Transport of Mature mRNA derived from an Intron-Containing Transcript",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0099009900990099,0.95049504950495,0.099009900990099,0.336633663366337,1,0.148514851485149,0.0099009900990099,0.326732673267327,0.0099009900990099,0.0099009900990099,0.920792079207921,0.594059405940594,0.485148514851485,1,0.564356435643564,0.0693069306930693,0.0693069306930693,0.0099009900990099,1,0.366336633663366,0.435643564356436,1,0.138613861386139,0.0693069306930693,0.0099009900990099,0.98019801980198,0.188118811881188,0.128712871287129,1,0.257425742574257,0.0099009900990099,0.930693069306931,0.108910891089109,0.732673267326733,1,0.217821782178218,0.148514851485149,0.435643564356436,0.693069306930693,1,0.98019801980198,1,0.0792079207920792,1,0.653465346534653,0.564356435643564,1,0.544554455445545,0.0099009900990099,1,1,0.633663366336634
"Reactome Transport of Mature mRNAs Derived from Intronless Transcripts",1,1,1,1,1,1,1,1,1,1,1,0.0198019801980198,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.851485148514851,0.425742574257426,0.356435643564356,1,0.158415841584158,0.0099009900990099,0.376237623762376,0.0099009900990099,0.0396039603960396,0.940594059405941,0.584158415841584,0.227722772277228,1,0.524752475247525,0.237623762376238,0.0693069306930693,0.0198019801980198,1,0.207920792079208,0.267326732673267,1,0.128712871287129,0.108910891089109,0.0099009900990099,0.97029702970297,0.217821782178218,0.168316831683168,1,0.0891089108910891,0.0198019801980198,0.772277227722772,0.386138613861386,0.742574257425743,1,0.178217821782178,0.168316831683168,0.386138613861386,0.98019801980198,1,0.98019801980198,1,0.425742574257426,1,0.495049504950495,0.514851485148515,1,0.287128712871287,0.0198019801980198,1,1,0.574257425742574
"Reactome Transport of Ribonucleoproteins into the Host Nucleus",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0099009900990099,0.782178217821782,0.287128712871287,0.198019801980198,1,0.405940594059406,0.0792079207920792,0.366336633663366,0.0099009900990099,0.0297029702970297,0.930693069306931,0.524752475247525,0.217821782178218,1,0.534653465346535,0.217821782178218,0.0693069306930693,0.0396039603960396,1,0.267326732673267,0.227722772277228,1,0.178217821782178,0.0594059405940594,0.0099009900990099,0.920792079207921,0.158415841584158,0.0891089108910891,1,0.475247524752475,0.0396039603960396,0.851485148514851,0.188118811881188,0.554455445544555,1,0.445544554455446,0.138613861386139,0.297029702970297,0.96039603960396,1,0.95049504950495,1,0.247524752475248,1,0.366336633663366,0.396039603960396,1,0.326732673267327,0.0792079207920792,1,1,0.405940594059406
"Reactome Transport of the SLBP Dependant Mature mRNA",1,1,1,1,1,1,1,1,1,1,1,0.0396039603960396,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.841584158415842,0.326732673267327,0.306930693069307,1,0.128712871287129,0.0198019801980198,0.336633663366337,0.0099009900990099,0.0396039603960396,0.910891089108911,0.495049504950495,0.257425742574257,1,0.495049504950495,0.207920792079208,0.0099009900990099,0.0099009900990099,1,0.277227722772277,0.237623762376238,1,0.118811881188119,0.0495049504950495,0.0099009900990099,0.900990099009901,0.277227722772277,0.0297029702970297,1,0.0693069306930693,0.0198019801980198,0.722772277227723,0.257425742574257,0.663366336633663,1,0.267326732673267,0.128712871287129,0.376237623762376,0.97029702970297,1,0.99009900990099,1,0.207920792079208,1,0.495049504950495,0.485148514851485,1,0.346534653465347,0.0198019801980198,1,1,0.415841584158416
"Reactome Unfolded Protein Response (UPR)",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.099009900990099,0.0099009900990099,0.128712871287129,1,0.415841584158416,0.0396039603960396,0.099009900990099,0.0099009900990099,0.0396039603960396,0.0693069306930693,0.0891089108910891,0.128712871287129,1,0.920792079207921,0.178217821782178,0.0198019801980198,0.0198019801980198,0.792079207920792,0.712871287128713,0.227722772277228,1,0.435643564356436,0.495049504950495,0.0099009900990099,0.108910891089109,0.0495049504950495,0.0396039603960396,1,0.376237623762376,0.0297029702970297,0.188118811881188,0.0099009900990099,0.198019801980198,1,0.465346534653465,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.138613861386139,0.801980198019802,0.811881188118812,0.0891089108910891,1,0.207920792079208,0.0297029702970297,1,1,0.0099009900990099,1,1,0.643564356435644
"Reactome VEGFA-VEGFR2 Pathway",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.356435643564356,0.0495049504950495,0.0099009900990099,0.0198019801980198,0.99009900990099,0.0594059405940594,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.326732673267327,0.0792079207920792,0.0099009900990099,0.0495049504950495,0.891089108910891,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.099009900990099,0.217821782178218,0.0099009900990099,0.0198019801980198,0.504950495049505,0.366336633663366,0.0099009900990099,0.396039603960396,0.158415841584158,0.0099009900990099,0.0495049504950495,1,0.0495049504950495,0.198019801980198,0.0594059405940594,0.0099009900990099,0.0495049504950495,0.98019801980198,0.118811881188119,0.653465346534653,0.0891089108910891,0.0297029702970297,1,0.128712871287129,0.0198019801980198,0.0297029702970297,0.188118811881188,0.544554455445545,0.0594059405940594,1,0.0198019801980198,1,1,0.435643564356436
"Reactome Viral mRNA Translation",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.930693069306931,0.0099009900990099,0.0099009900990099,1,0.99009900990099,0.0495049504950495,1,0.792079207920792,0.0297029702970297,0.742574257425743,0.0099009900990099,0.0099009900990099,1,0.920792079207921,0.0594059405940594,1,0.247524752475248,0.0495049504950495,0.831683168316832,0.653465346534653,1,0.168316831683168,0.316831683168317,1,0.752475247524752,1,0.0099009900990099,0.920792079207921,0.900990099009901,0.0396039603960396,1,0.455445544554455,0.0396039603960396,1,0.930693069306931,0.0099009900990099,0.386138613861386,0.752475247524752,0.227722772277228,0.099009900990099,1,1,0.336633663366337,0.98019801980198,0.405940594059406,1,0.821782178217822,0.831683168316832,1,0.99009900990099,0.495049504950495,1,1,0.633663366336634
"Reactome Vpr-mediated nuclear import of PICs",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.782178217821782,0.227722772277228,0.287128712871287,1,0.425742574257426,0.099009900990099,0.336633663366337,0.0099009900990099,0.0099009900990099,0.97029702970297,0.217821782178218,0.247524752475248,1,0.485148514851485,0.138613861386139,0.108910891089109,0.0198019801980198,1,0.316831683168317,0.158415841584158,1,0.148514851485149,0.108910891089109,0.0099009900990099,0.930693069306931,0.108910891089109,0.0891089108910891,1,0.346534653465347,0.0495049504950495,0.801980198019802,0.148514851485149,0.564356435643564,1,0.425742574257426,0.128712871287129,0.504950495049505,0.98019801980198,1,0.97029702970297,1,0.297029702970297,1,0.455445544554455,0.425742574257426,1,0.188118811881188,0.0396039603960396,1,1,0.455445544554455
"Reactome mRNA Splicing",1,1,1,1,1,1,1,1,1,1,1,0.0396039603960396,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.683168316831683,0.623762376237624,0.267326732673267,1,0.0693069306930693,0.0099009900990099,0.138613861386139,0.0099009900990099,0.207920792079208,1,0.772277227722772,0.178217821782178,1,0.455445544554455,0.0099009900990099,0.386138613861386,0.0495049504950495,1,0.554455445544555,0.534653465346535,1,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.702970297029703,0.326732673267327,0.158415841584158,1,0.277227722772277,0.0099009900990099,0.237623762376238,0.207920792079208,0.811881188118812,1,0.603960396039604,0.316831683168317,0.158415841584158,0.871287128712871,1,0.633663366336634,1,0.247524752475248,1,0.99009900990099,0.207920792079208,1,0.97029702970297,0.0891089108910891,1,1,0.227722772277228
"Reactome mRNA Splicing - Major Pathway",1,1,1,1,1,1,1,1,1,1,1,0.0495049504950495,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.623762376237624,0.584158415841584,0.297029702970297,1,0.0594059405940594,0.0099009900990099,0.138613861386139,0.0099009900990099,0.247524752475248,1,0.653465346534653,0.188118811881188,1,0.485148514851485,0.0099009900990099,0.415841584158416,0.0495049504950495,1,0.514851485148515,0.554455445544555,1,0.0099009900990099,0.118811881188119,0.0099009900990099,0.742574257425743,0.336633663366337,0.188118811881188,1,0.306930693069307,0.0099009900990099,0.326732673267327,0.277227722772277,0.782178217821782,1,0.544554455445545,0.168316831683168,0.128712871287129,0.861386138613861,1,0.623762376237624,1,0.247524752475248,1,1,0.178217821782178,1,1,0.0594059405940594,1,1,0.178217821782178
"Reactome p38MAPK events",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.108910891089109,0.0099009900990099,0.0198019801980198,0.168316831683168,0.336633663366337,0.0099009900990099,0.0099009900990099,0.544554455445545,0.257425742574257,0.099009900990099,0.0099009900990099,0.0099009900990099,1,0.0297029702970297,0.0099009900990099,0.0198019801980198,0.584158415841584,0.603960396039604,0.178217821782178,0.207920792079208,1,0.198019801980198,0.168316831683168,1,1,0.0495049504950495,0.0198019801980198,0.475247524752475,0.0594059405940594,0.0099009900990099,0.0099009900990099,0.98019801980198,0.663366336633663,0.475247524752475,0.128712871287129,0.0297029702970297,0.0198019801980198,0.574257425742574,0.227722772277228,0.277227722772277,0.237623762376238,1,0.178217821782178,0.574257425742574,0.0099009900990099,0.0198019801980198,0.841584158415842,0.297029702970297,0.0198019801980198,1,0.356435643564356,1,1,1
"Reactome p75 NTR receptor-mediated signalling",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0396039603960396,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.821782178217822,0.178217821782178,0.0594059405940594,0.0099009900990099,0.0594059405940594,0.0891089108910891,0.0198019801980198,0.0099009900990099,0.0297029702970297,0.633663366336634,0.277227722772277,0.0099009900990099,0.0495049504950495,0.138613861386139,0.0693069306930693,0.0198019801980198,1,0.613861386138614,0.920792079207921,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.792079207920792,0.0891089108910891,0.138613861386139,0.0396039603960396,0.0099009900990099,0.168316831683168,0.495049504950495,0.188118811881188,0.0594059405940594,0.0198019801980198,0.0396039603960396,1,0.99009900990099,0.0099009900990099,0.0099009900990099,0.198019801980198,0.0198019801980198,0.0396039603960396,1,0.217821782178218,1,1,0.118811881188119
